Squeezielive,"[{'id': '235062753', 'user_id': '52130765', 'user_name': 'Squeezielive', 'game_id': '489045', 'type': 'live', 'title': 'Squeezie ► La grosse soirée Viewers par Coca-Cola ! (ft. Locklear, Doigby, et vous)', 'viewer_count': 16119, 'started_at': '2019-11-28T18:57:37Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_squeezielive-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648', '2a14b52e-d459-4c92-be11-5d86b898f6b6']}]"
AlphaCast,"[{'id': '235012177', 'user_id': '94435040', 'user_name': 'AlphaCast', 'game_id': '71375', 'type': 'live', 'title': 'Oversquad space exploration. (ça tourne mal)', 'viewer_count': 1800, 'started_at': '2019-11-28T18:49:54Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_alphacast-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648', '2a14b52e-d459-4c92-be11-5d86b898f6b6']}]"
Doigby,"[{'id': '235136241', 'user_id': '25454398', 'user_name': 'Doigby', 'game_id': '512086', 'type': 'live', 'title': 'DOIGBY 👊 - LE JEUDI ENTRE AMIS ! ', 'viewer_count': 482, 'started_at': '2019-11-28T19:07:20Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_doigby-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648', '2a14b52e-d459-4c92-be11-5d86b898f6b6']}]"
JulienChieze,[]
LyoneSportTV,[]
michou_twitch,[]
Pauleta_Youtubeur,[]
Alderiate,[]
Mushway,"[{'id': '235718225', 'user_id': '81432617', 'user_name': 'Mushway', 'game_id': '33214', 'type': 'live', 'title': 'MUSHWAY | LIVE DU SOIR FRTNITE CHILL AVEC NEVER LIVE 9/30💫 (!ping !utip) CODE MUSHWAY', 'viewer_count': 2105, 'started_at': '2019-11-28T20:44:41Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_mushway-{width}x{height}.jpg', 'tag_ids': ['fd8f5e68-42d3-4544-a273-5fc92dabc568', '1eba3cfe-51cc-460a-8259-bc8bb987f904', '8282259b-a997-4c63-b908-24027f64ac9a', '6f655045-9989-4ef7-8f85-1edcec42d648']}]"
AntoineDanielLive,[]
SolaryHS,"[{'id': '232591009', 'user_id': '416031592', 'user_name': 'SolaryHS', 'game_id': '138585', 'type': 'live', 'title': '[FR] Felkeine va chercher les 7K (pas de Oliech ce soir)', 'viewer_count': 2473, 'started_at': '2019-11-28T06:05:32Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_solaryhs-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
Shaunz,[]
shoxieJESUSS,[]
Liberto,[]
XEWER,"[{'id': '234753537', 'user_id': '88524154', 'user_name': 'XEWER', 'game_id': '33214', 'type': 'live', 'title': 'XEWER SOLO CASH COUPE NA  | NEW BINDS J4 | OUBLIEZ PAS LE CODE XEWER', 'viewer_count': 1814, 'started_at': '2019-11-28T18:08:01Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_xewer-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
WarcraftFR,[]
lequipefr,[]
LeBouseuh,"[{'id': '235924609', 'user_id': '96562014', 'user_name': 'LeBouseuh', 'game_id': '497451', 'type': 'live', 'title': 'A la recherche de Minisange Shiny / Raid', 'viewer_count': 580, 'started_at': '2019-11-28T21:29:02Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_lebouseuh-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
JeelTV,[]
1PVCS,[]
PrimeTimeFut,[]
MasterSnakou,"[{'id': '235627601', 'user_id': '42141251', 'user_name': 'MasterSnakou', 'game_id': '71375', 'type': 'live', 'title': '[FR] Star Citizen: Vaisseaux Aliens - !SC - !FreeFly  | !Extension - !Twitter - 279eme live de 2019', 'viewer_count': 2032, 'started_at': '2019-11-28T20:26:59Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_mastersnakou-{width}x{height}.jpg', 'tag_ids': ['ba2c968b-867a-49ce-aebc-3d978a204f4a', 'd0976a7e-26a7-4a48-9225-c522808540f2', '6f655045-9989-4ef7-8f85-1edcec42d648']}]"
Corobizar,[]
lyonesportFT,[]
Crocodyle_lol,"[{'id': '234806257', 'user_id': '101234264', 'user_name': 'Crocodyle_lol', 'game_id': '21779', 'type': 'live', 'title': 'CROCODYLE - 100% SOLOQ, 400% GM PRESAISON !', 'viewer_count': 2047, 'started_at': '2019-11-28T18:16:29Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_crocodyle_lol-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
Mickalow,[]
At0mium,[]
Rainbow6FR,[]
Maghla,[]
TwitchFR,[]
Oliechhs,[]
Bennnzz,[]
Mastu,[]
OgamingSC2,"[{'id': '235998865', 'user_id': '71852806', 'user_name': 'OgamingSC2', 'game_id': '490422', 'type': 'live', 'title': 'UnderDogs S60 - Qualifier', 'viewer_count': 294, 'started_at': '2019-11-28T21:48:39Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_ogamingsc2-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
nayte,[]
Teeqzy_,[]
RiotGamesFR,[]
aypierre,[]
Kenb0gard,[]
MrRemxTV,"[{'id': '235632385', 'user_id': '53571235', 'user_name': 'MrRemxTV', 'game_id': '32982', 'type': 'live', 'title': 'TU PERDS TU SUB w/ Yary Sludei Wendy et Yass !insta !twitter !youtube !bestof !code', 'viewer_count': 1096, 'started_at': '2019-11-28T20:27:57Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_mrremxtv-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
GoBGG,[]
SkyrrozTV,"[{'id': '36311415392', 'user_id': '52349411', 'user_name': 'SkyrrozTV', 'game_id': '512710', 'type': 'live', 'title': 'GOLD FINGER', 'viewer_count': 1657, 'started_at': '2019-11-28T20:47:56Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_skyrroztv-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648', '2a14b52e-d459-4c92-be11-5d86b898f6b6']}]"
JLPRINCE_,[]
TheGuill84,[]
AdzTV,[]
Clique_TV_Stream,[]
JLMeilleurArab,"[{'id': '235114529', 'user_id': '403474131', 'user_name': 'JLMeilleurArab', 'game_id': '7022', 'type': 'live', 'title': 'JL Walid | Seul au monde sur The forest ! (!walid !twitter !video)', 'viewer_count': 942, 'started_at': '2019-11-28T19:04:10Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_jlmeilleurarab-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
Kaydop,"[{'id': '235630161', 'user_id': '63675549', 'user_name': 'Kaydop', 'game_id': '30921', 'type': 'live', 'title': 'Capacité à 99%, new joystick + new manette = 100% win ?  | ROAD TO 1300SUBS', 'viewer_count': 1423, 'started_at': '2019-11-28T20:27:30Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_kaydop-{width}x{height}.jpg', 'tag_ids': ['1eba3cfe-51cc-460a-8259-bc8bb987f904', '6f655045-9989-4ef7-8f85-1edcec42d648']}]"
Zydar,"[{'id': '234364641', 'user_id': '85510026', 'user_name': 'Zydar', 'game_id': '512710', 'type': 'live', 'title': '[FR-PS4] Cosplay cafard reçu Armes en OR 25/39 !or !24h !ami', 'viewer_count': 1451, 'started_at': '2019-11-28T17:02:59Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_zydar-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
JLFakemonster,[]
jvtv,[]
Garryschool,[]
HumilityFR,"[{'id': '235993729', 'user_id': '84240904', 'user_name': 'HumilityFR', 'game_id': '20596', 'type': 'live', 'title': 'DOFUS RETRO : 8 DOFUS KALIPTUS !', 'viewer_count': 627, 'started_at': '2019-11-28T21:47:09Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_humilityfr-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
Bidule,[]
lyonesportLoL,[]
SonixPROD_TV,[]
NBK,[]
Anil,[]
Chrales,[]
MrBboy45,"[{'id': '234716497', 'user_id': '21080562', 'user_name': 'MrBboy45', 'game_id': '512710', 'type': 'live', 'title': 'On va rager comme jamais 🔥  | Code Créateur: MrBboy45YT !colis !RDR2', 'viewer_count': 1286, 'started_at': '2019-11-28T18:02:16Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_mrbboy45-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
Tonton,[]
MinosTV_,"[{'id': '235453153', 'user_id': '63985840', 'user_name': 'MinosTV_', 'game_id': '506342', 'type': 'live', 'title': '[FR] On test Hitman ! |!discord | !social | !code', 'viewer_count': 817, 'started_at': '2019-11-28T19:58:16Z', 'language': 'fr', 'thumbnail_url': 'https://static-cdn.jtvnw.net/previews-ttv/live_user_minostv_-{width}x{height}.jpg', 'tag_ids': ['6f655045-9989-4ef7-8f85-1edcec42d648']}]"
idrizlabasefc,[]
ultimatefightingfr,[]
